"SalePrice","LotArea","Neighborhood","BuildingType","OverallQuality","OverallCondition","YearBuilt","CentralAir","LivingArea","Bathrooms","Bedrooms","Fireplaces","HasGarage"
158000.0,1073.2040738466214,"Sawyer","Single-family",5,5,1968,"Y",107.66411508597197,1,3,1,1
272000.0,1061.1278573141137,"CollgCr","Single-family",8,5,2001,"Y",148.72325129649795,2,3,1,1
315000.0,1356.344904547262,"Timber","Single-family",9,5,2006,"Y",170.73912297499265,2,2,1,1
248000.0,1021.8337065968003,"NoRidge","Single-family",8,5,2000,"Y",212.26272905215353,2,4,1,1
213250.0,941.944889535596,"NWAmes","Single-family",7,5,1998,"Y",156.0618751893295,2,3,1,1
133000.0,376.9637437608923,"NAmes","Townhouse",7,5,1998,"Y",71.24967754179508,1,1,0,1
179665.0,1588.8585197846976,"Gilbert","Single-family",7,5,2006,"Y",138.96938409716486,2,3,1,1
229000.0,1285.373908925448,"NWAmes","Single-family",7,5,1988,"Y",202.78754377280137,2,4,0,1
210000.0,811.6146449578405,"BrkSide","Single-family",6,7,1923,"Y",151.88164638961533,1,3,1,1
129500.0,672.9239427806565,"Mitchel","Single-family",5,7,1970,"Y",71.34257151512206,1,2,0,1
125000.0,764.9818703476956,"OldTown","Single-family",5,7,1955,"Y",76.63752799476002,1,2,0,1
263000.0,870.8809999404549,"Somerst","Single-family",7,5,2003,"Y",194.5199801467,2,4,1,1
140000.0,375.5703341609876,"NPkVill","Townhouse",6,6,1977,"Y",99.3036574865436,2,2,0,1
112500.0,557.3638399618911,"OldTown","Single-family",5,6,1957,"Y",86.20560724743916,1,3,0,1
255500.0,1035.3962267025397,"NridgHt","Single-family",8,5,2006,"Y",159.49895220242783,2,3,1,1
108000.0,815.3304038909197,"Edwards","Single-family",4,5,1949,"Y",104.59861396618156,2,2,0,1
284000.0,986.9984665991822,"NridgHt","Single-family",7,5,2003,"Y",190.06106942700487,2,3,1,1
113000.0,592.6635498261442,"BrkSide","Single-family",5,6,1922,"Y",97.35288404667698,1,2,1,1
141000.0,1379.4755039056804,"NAmes","Single-family",5,5,1957,"Y",101.44021887306418,1,2,1,1
108000.0,1025.5494655298796,"IDOTRR","Single-family",4,6,1920,"Y",124.10634836484775,1,3,0,1
175000.0,2031.776984607747,"Gilbert","Single-family",7,5,1996,"Y",134.32468543081575,2,3,1,1
234000.0,296.889138753034,"Blmngtn","Townhouse",7,5,2003,"Y",144.63591647011074,2,2,1,1
121500.0,1053.5105515013013,"Sawyer","Single-family",5,6,1957,"Y",129.30841087115874,1,3,1,1
170000.0,929.8686730030884,"Mitchel","Single-family",5,5,1974,"Y",129.0297289511778,1,2,1,1
108000.0,1291.8764870583366,"Edwards","Single-family",5,6,1940,"Y",92.52239743367393,1,3,1,1
185000.0,2023.2307390616647,"Edwards","Single-family",6,7,1918,"Y",155.50451134936762,2,4,1,1
268000.0,1239.7629680218997,"NoRidge","Single-family",7,5,1992,"Y",213.19166878542336,2,4,1,1
128000.0,637.0668690764415,"SWISU","Single-family",6,4,1915,"N",152.99637406953912,1,4,0,1
325000.0,1040.2267133155428,"StoneBr","Single-family",9,5,2005,"Y",232.60650921076257,2,4,1,1
214000.0,944.8246027087324,"NridgHt","Single-family",7,5,2004,"Y",142.59224905691715,2,3,0,1
316600.0,1145.1040092017054,"SawyerW","Single-family",8,8,1983,"Y",198.04995113312532,1,1,1,1
135960.0,653.2304204353363,"NAmes","Two-family",5,5,1979,"Y",87.59901684734389,1,2,2,1
142600.0,1217.0039445567893,"NAmes","Two-family",5,5,1965,"Y",160.52078590902465,2,6,0,1
120000.0,681.098612433431,"NAmes","Single-family",6,6,1959,"Y",80.26039295451233,1,2,0,1
224500.0,1222.391795009754,"Timber","Single-family",7,5,2009,"Y",157.1766028692533,2,3,0,1
170000.0,925.8742321500281,"Gilbert","Single-family",7,5,2000,"Y",132.83838185758404,2,3,1,1
139000.0,975.3867199333095,"NAmes","Single-family",5,7,1971,"Y",103.01941641962287,1,3,0,1
118500.0,787.7408938128061,"NAmes","Single-family",5,5,1947,"Y",112.95907156560993,1,2,0,1
145000.0,584.4888801733698,"SWISU","Single-family",7,7,1928,"Y",137.2043986039522,2,3,1,1
164500.0,1094.0123238718652,"Sawyer","Single-family",5,6,1966,"Y",122.62004479161604,1,3,2,1
146000.0,334.7898798704426,"Somerst","Townhouse",7,5,2007,"Y",129.30841087115874,2,2,0,1
131500.0,1128.6617759228295,"OldTown","Single-family",5,5,1954,"N",166.7446821219324,2,4,0,1
181900.0,1354.8586009740302,"NAmes","Single-family",6,6,1960,"Y",132.74548788425707,1,3,2,1
253293.0,1180.1250371459773,"NridgHt","Single-family",8,5,2008,"Y",189.68949353369695,2,3,1,1
118500.0,1099.9575381647921,"Edwards","Two-family",6,5,1990,"Y",75.80148223481719,1,3,0,1
325000.0,1254.068639914255,"OldTown","Single-family",10,9,1893,"Y",257.7807759823746,3,3,1,1
133000.0,568.511116761129,"BrkSide","Single-family",4,7,1935,"Y",146.12222004334245,1,3,0,1
369900.0,1062.9857367806533,"Timber","Single-family",8,5,2005,"Y",188.3889779071192,2,2,2,1
130000.0,953.7424241481227,"BrkSide","Single-family",6,7,1918,"Y",77.84514964801079,1,2,0,1
137000.0,811.8933268778213,"Sawyer","Single-family",5,6,1982,"Y",79.88881706120439,1,2,0,1
143000.0,2331.1742606406096,"ClearCr","Single-family",5,8,1968,"Y",136.83282271064428,1,1,2,1
79500.0,845.3351572755348,"BrkSide","Single-family",5,6,1930,"Y",86.85586506072804,1,2,0,1
185900.0,772.877858080489,"CollgCr","Single-family",7,5,2004,"Y",146.9582658032853,2,3,0,1
451950.0,1252.0249725010615,"NridgHt","Single-family",10,5,2008,"Y",213.28456275875033,2,3,1,1
138000.0,613.1002239580802,"Mitchel","Single-family",5,8,1982,"Y",75.80148223481719,1,2,0,1
140000.0,411.9847717051645,"CollgCr","Townhouse",6,5,2003,"Y",78.7740893812806,1,1,0,1
110000.0,742.222846882585,"CollgCr","Single-family",5,6,1975,"Y",85.83403135413123,1,3,0,1
319000.0,1049.8876865415489,"StoneBr","Single-family",8,5,2005,"Y",169.62439529506887,2,3,1,1
114504.0,334.41830397713466,"OldTown","Single-family",6,7,1910,"N",127.07895551131118,1,3,0,1
194201.0,364.3301633884228,"Blmngtn","Townhouse",7,5,2006,"Y",130.23735060442854,0,2,1,1
217500.0,1206.1353496775323,"Crawfor","Single-family",5,6,1977,"Y",152.99637406953912,2,3,1,1
151000.0,181.14324798761461,"Blueste","",6,6,1980,"Y",144.54302249678375,2,3,1,1
275000.0,1015.0524465439307,"NridgHt","Single-family",8,5,2005,"Y",176.87012521457345,2,3,1,1
141000.0,836.0457599428366,"IDOTRR","Single-family",6,6,1937,"Y",127.72921332460004,1,3,1,1
220000.0,932.7483861762248,"SawyerW","Single-family",8,5,1992,"Y",177.89195892117024,2,3,1,1
151000.0,295.58862312645624,"Somerst","Townhouse",7,5,2004,"Y",111.47276799237822,2,2,0,1
221000.0,1189.3215405053486,"CollgCr","Single-family",7,5,2002,"Y",138.78359615051087,2,3,1,1
205000.0,1263.3580372469532,"NAmes","Single-family",7,6,1965,"Y",184.48743102738595,2,3,3,1
152000.0,1157.830483547502,"CollgCr","Single-family",5,5,1996,"Y",96.60973226006112,1,3,0,1
225000.0,724.5729919504585,"Edwards","Single-family",5,8,1948,"Y",186.53109844057957,3,3,0,1
359100.0,1130.3338674427152,"Crawfor","Single-family",8,6,1934,"Y",296.70335080638006,2,4,2,1
118500.0,737.8568301362169,"Sawyer","Single-family",4,5,1961,"Y",95.58789855346433,1,3,0,1
313000.0,1026.4784052631494,"CollgCr","Single-family",9,5,2000,"Y",200.0007245729919,2,3,2,1
148000.0,965.6328527339764,"NWAmes","Single-family",6,6,1978,"Y",95.86658047344527,2,3,1,1
261500.0,1104.0448729911793,"CollgCr","Single-family",8,5,2001,"Y",173.89751806811003,2,3,1,1
147000.0,780.4951638933015,"Mitchel","Single-family",5,5,2007,"Y",104.04125012621968,1,3,0,1
75500.0,138.50491423052995,"MeadowV","Townhouse",4,6,1972,"Y",58.52320319599857,1,1,0,1
137500.0,817.4669652774403,"NAmes","Single-family",6,7,1963,"Y",97.91024788663887,1,3,0,1
183200.0,730.2395243234043,"Gilbert","Single-family",6,5,2002,"Y",140.17700575041562,2,3,1,1
105500.0,671.3447452340978,"NAmes","Single-family",6,6,1954,"Y",77.2877858080489,1,2,0,1
314813.0,1086.3021240857258,"NridgHt","Single-family",9,5,2007,"Y",169.81018324172283,2,3,1,1
305000.0,1137.3938094155658,"Timber","Single-family",8,5,2003,"Y",210.12616766563295,2,4,2,1
67000.0,766.1894920009463,"Edwards","Single-family",3,3,1914,"N",80.26039295451233,1,2,0,1
240000.0,1003.254911931404,"NWAmes","Single-family",6,7,1974,"Y",242.82484627673057,2,4,1,1
135000.0,656.2030275817998,"Sawyer","Single-family",5,6,1977,"Y",91.03609386044221,1,3,0,1
168500.0,196.65654153322058,"Somerst","Townhouse",6,5,2000,"Y",140.45568767039657,2,2,1,1
165150.0,966.0973226006113,"NWAmes","Single-family",6,5,1972,"Y",166.28021225529753,1,4,1,1
160000.0,928.9397332698185,"NAmes","Single-family",6,6,1962,"Y",103.66967423291175,1,3,0,1
139900.0,1146.49741880161,"NAmes","Single-family",5,5,1960,"Y",132.0952300709682,1,3,1,1
153000.0,891.7821439390258,"NAmes","Single-family",6,6,1955,"Y",141.1988394570124,1,3,2,1
135000.0,1078.1274544329513,"NAmes","Single-family",5,5,1969,"Y",193.21946452012224,1,5,2,1
168500.0,837.9036394093763,"NAmes","Single-family",6,5,1964,"Y",125.4068639914255,1,3,0,1
124000.0,836.0457599428366,"OldTown","Single-family",5,6,1880,"Y",162.56445332221824,1,3,0,1
209500.0,426.3833375708467,"NridgHt","",8,5,2006,"Y",144.3572345501298,2,2,1,1
82500.0,1105.438282591084,"NWAmes","Single-family",7,5,1977,"Y",131.0733963643714,2,3,1,1
139400.0,859.2692532745821,"NAmes","Single-family",5,7,1954,"Y",98.09603583329283,1,3,0,1
144000.0,648.3070398490063,"OldTown","Two-family",6,5,1980,"Y",98.09603583329283,0,0,0,1
200000.0,1012.1727333707943,"SWISU","",6,7,1914,"Y",315.37503944510337,2,8,0,1
60000.0,568.511116761129,"BrkSide","Single-family",2,3,1936,"N",74.31517866158548,1,1,1,1
93000.0,557.3638399618911,"OldTown","",5,4,1954,"Y",128.84394100452383,2,3,0,1
85000.0,815.3304038909197,"Edwards","Single-family",5,7,1910,"Y",73.94360276827756,1,2,0,1
264561.0,369.90380178804173,"Blmngtn","Townhouse",8,5,2006,"Y",145.56485620338057,2,1,1,1
274000.0,1177.616899866149,"NridgHt","Townhouse",8,5,2003,"Y",141.01305151035845,1,1,1,1
226000.0,654.902511955222,"Somerst","Single-family",7,5,2001,"Y",179.192474547748,2,3,1,1
345000.0,1287.5104703119684,"NAmes","Single-family",8,7,1972,"Y",251.1853038761589,2,4,3,1
152000.0,1002.6046541181151,"NWAmes","Single-family",5,5,1969,"Y",150.4882367897106,2,4,0,1
370878.0,853.4169329549823,"Somerst","Single-family",9,5,2009,"Y",164.05075689544995,2,2,1,1
143250.0,978.1735391331189,"NAmes","Single-family",6,5,1971,"Y",91.1289878337692,1,3,0,1
98300.0,668.8366079542693,"NAmes","Single-family",5,5,1950,"Y",97.35288404667698,1,3,0,1
155000.0,970.9278092136143,"Edwards","Single-family",6,5,1953,"Y",101.62600681971814,1,3,2,1
155000.0,715.2835946177603,"NAmes","Single-family",6,5,1966,"Y",170.83201694831962,1,4,1,1
84500.0,179.84273236103687,"MeadowV","",4,6,1970,"Y",58.52320319599857,1,1,0,1
205950.0,754.7635332817275,"Somerst","Single-family",7,6,2007,"Y",154.66846558942478,2,3,0,1
108000.0,843.8488537023031,"Edwards","Single-family",4,5,1940,"Y",140.26989972374258,1,4,1,1
191000.0,812.8222666110912,"CollgCr","Single-family",7,5,1996,"Y",159.40605822910086,2,2,1,1
135000.0,958.6658047344526,"IDOTRR","Single-family",6,7,1906,"Y",136.46124681733633,1,3,0,1
350000.0,969.5343996137095,"NoRidge","Single-family",8,6,1995,"Y",196.28496563991266,2,2,1,1
88000.0,156.0618751893295,"BrDale","",6,5,1971,"Y",101.44021887306418,1,3,0,1
145500.0,929.5899910831074,"NAmes","Single-family",5,7,1959,"Y",97.81735391331189,1,3,0,1
149000.0,668.8366079542693,"Crawfor","Single-family",7,6,1931,"Y",139.52674793712674,1,3,1,1
97500.0,1625.9232151421634,"NAmes","Single-family",6,5,1948,"Y",135.43941311073954,1,3,1,1
167000.0,923.0874129502187,"Edwards","Single-family",5,7,1964,"Y",138.04044436389503,1,3,0,1
197900.0,1150.3989656813433,"NWAmes","Single-family",7,7,1976,"Y",179.74983838770987,2,3,1,1
402000.0,4327.8373233307575,"NoRidge","Single-family",8,7,1994,"Y",227.40444670445157,2,4,1,1
110000.0,1259.642278313874,"NAmes","Single-family",6,3,1968,"Y",129.30841087115874,1,2,2,1
137500.0,930.0544609497423,"Edwards","Single-family",4,5,1972,"Y",109.70778249916556,2,3,0,1
423000.0,1941.1124666406129,"Somerst","Single-family",8,5,2005,"Y",194.79866206668095,1,1,1,1
230500.0,1039.8551374222347,"Gilbert","Single-family",8,5,2000,"Y",179.84273236103687,2,3,1,1
129000.0,1713.893807882815,"NAmes","Single-family",6,5,1965,"Y",221.08765651821682,2,3,1,1
193500.0,754.7635332817275,"SawyerW","Single-family",6,5,1994,"Y",155.96898121600253,2,3,1,1
168000.0,1316.7720719099677,"Sawyer","Single-family",5,6,1956,"Y",133.4886396708729,1,3,1,1
137500.0,1077.5700905929896,"Crawfor","Single-family",4,5,1922,"Y",109.61488852583858,1,2,1,1
173500.0,801.9536717318343,"CollgCr","Single-family",6,5,2005,"Y",137.1115046306252,2,3,0,1
103600.0,615.7941491845627,"Edwards","Single-family",6,6,1925,"N",127.17184948463816,2,3,0,1
165000.0,1045.0571999285457,"Veenker","Single-family",6,6,1977,"Y",112.21591977899408,1,3,1,1
257500.0,1341.574762788272,"Crawfor","Single-family",6,7,1957,"Y",170.83201694831962,2,3,2,1
140000.0,854.624554608233,"NAmes","Single-family",6,6,1965,"Y",105.52755369945139,1,3,1,1
148500.0,212.63430494546145,"NPkVill","",6,6,1978,"Y",133.86021556418083,2,3,1,1
87000.0,891.7821439390258,"OldTown","Single-family",4,2,1900,"N",164.7939086820658,2,4,0,1
109500.0,838.0894273560302,"OldTown","Single-family",5,8,1924,"Y",73.57202687496962,1,2,0,1
372500.0,1100.236220084773,"StoneBr","Single-family",8,5,2008,"Y",190.06106942700487,2,3,1,1
128500.0,923.8305647368345,"Sawyer","Single-family",5,5,1961,"Y",91.77924564705808,1,3,0,1
143000.0,744.2665142957786,"SawyerW","Townhouse",6,5,1980,"Y",85.74113738080425,2,2,1,1
159434.0,418.0228799714183,"SWISU","Single-family",5,5,1932,"Y",141.1988394570124,1,3,0,1
173000.0,268.1849009949966,"ClearCr","Single-family",6,5,1996,"Y",119.92611956513358,1,2,1,1
285000.0,1044.871411981892,"CollgCr","Single-family",9,5,2002,"Y",154.94714750940574,2,3,1,1
221000.0,1557.8319326934857,"NoRidge","Single-family",7,5,1998,"Y",170.83201694831962,2,4,0,1
207500.0,470.22929298118214,"StoneBr","Townhouse",7,5,1984,"Y",194.14840425339207,2,3,1,1
227875.0,948.1687857485038,"Somerst","Single-family",7,6,2007,"Y",163.58628702881504,3,3,0,1
148800.0,474.22373383424235,"Somerst","Townhouse",7,5,2004,"Y",102.369158606334,2,2,0,1
392000.0,751.4193502419562,"StoneBr","Single-family",8,6,2007,"Y",131.81654815098724,2,2,1,1
194700.0,703.8576358985415,"NridgHt","Townhouse",6,5,2005,"Y",126.52159167134928,2,2,1,1
141000.0,411.14872594522166,"CollgCr","Townhouse",6,5,2004,"Y",78.7740893812806,1,1,1,1
755000.0,2000.471715596554,"NoRidge","Single-family",10,6,1994,"Y",400.93038887925366,3,4,2,1
335000.0,2431.778433753731,"Timber","Single-family",7,5,1989,"Y",233.99991881066728,2,4,2,1
108480.0,501.627455965702,"OldTown","Single-family",5,6,1921,"Y",99.67523337985152,1,2,0,1
141500.0,568.511116761129,"BrkSide","Single-family",5,6,1936,"Y",142.96382495022507,1,3,0,1
176000.0,1282.9586656189463,"Timber","Single-family",6,6,1987,"Y",105.62044767277837,2,2,1,1
89000.0,557.3638399618911,"BrkSide","Single-family",5,7,1921,"Y",57.22268756942082,1,2,0,1
123500.0,596.3793087592235,"Edwards","Single-family",5,7,1952,"Y",106.64228137937516,1,2,0,1
138500.0,784.9540746129967,"Sawyer","Single-family",5,8,1965,"Y",83.04721215432177,1,3,1,1
196000.0,397.7719937861363,"Somerst","Townhouse",7,5,2004,"Y",129.21551689783175,2,2,0,1
312500.0,1331.263531748977,"Timber","Single-family",8,5,2002,"Y",167.20915198856733,2,3,1,1
140000.0,891.7821439390258,"NWAmes","Single-family",7,5,1969,"Y",108.12858495260687,1,3,0,1
361919.0,1155.4152402410002,"StoneBr","Single-family",8,5,2006,"Y",239.29487529030524,2,4,1,1
140000.0,708.7810164848715,"OldTown","",5,9,1900,"Y",168.32387966849112,2,4,1,1
213000.0,780.3093759466476,"CollgCr","Single-family",7,5,2004,"Y",137.85465641724107,2,3,0,1
55000.0,520.2062506310983,"IDOTRR","",4,5,1930,"N",101.44021887306418,2,3,0,1
302000.0,10696.648134628633,"ClearCr","Single-family",7,5,1971,"Y",169.4386073484149,2,2,2,1
254000.0,579.6583935603668,"NridgHt","Townhouse",8,5,2006,"Y",122.99162068492397,2,2,1,1
179540.0,837.7178514627224,"Gilbert","Single-family",7,5,2007,"Y",135.25362516408558,2,3,1,1
109900.0,665.306636967844,"Sawyer","Single-family",5,7,1966,"Y",83.9761518875916,1,3,0,1
52000.0,383.65210984043506,"BrkSide","Single-family",3,6,1935,"Y",67.71970655536977,1,2,0,1
102776.0,809.2922956246659,"IDOTRR","Single-family",4,7,1900,"Y",109.42910057918462,1,2,0,1
189000.0,433.9077494103322,"StoneBr","Townhouse",8,5,1988,"Y",114.0737992455337,2,2,1,1
129000.0,917.1421986572918,"BrkSide","",4,5,1970,"N",89.17821439390258,1,3,0,1
130500.0,1255.6478374608137,"Sawyer","Single-family",6,8,1976,"Y",137.39018655060616,2,3,0,1
165000.0,941.944889535596,"NWAmes","Single-family",6,5,1974,"Y",125.4068639914255,2,3,1,1
159500.0,1003.254911931404,"OldTown","Single-family",7,8,1890,"Y",237.25120787711165,1,3,0,1
157000.0,928.9397332698185,"NWAmes","Single-family",5,6,1973,"Y",109.42910057918462,1,3,1,1
341000.0,979.2882668130427,"NoRidge","Single-family",7,5,1993,"Y",224.61762750464212,2,3,1,1
128500.0,921.50821540366,"CollgCr","Single-family",5,6,1969,"Y",90.20004810049937,1,3,1,1
275000.0,609.6631469449819,"StoneBr","Single-family",8,5,1985,"Y",161.82130153560237,2,2,1,1
143000.0,411.14872594522166,"CollgCr","Townhouse",6,5,2004,"Y",78.7740893812806,1,1,0,1
124500.0,754.2990634150926,"NAmes","Single-family",4,7,1970,"Y",80.26039295451233,1,3,0,1
135000.0,759.1295500280957,"Edwards","Single-family",4,6,1954,"Y",136.55414079066333,2,4,0,1
320000.0,1234.1893296222809,"Edwards","Single-family",9,5,2007,"Y",157.7339667092152,2,3,1,1
120500.0,646.5420543557937,"NAmes","Single-family",4,6,1970,"Y",80.26039295451233,1,3,0,1
222000.0,2015.3347513288713,"Crawfor","Single-family",6,9,1988,"Y",156.0618751893295,2,3,1,1
194500.0,679.4265209135452,"CollgCr","Single-family",7,5,2007,"Y",114.44537513884164,2,2,0,1
110000.0,1065.9583439271166,"NAmes","Two-family",5,5,1958,"Y",164.97969662871978,2,4,0,1
103000.0,579.6583935603668,"IDOTRR","Single-family",4,5,1925,"Y",112.21591977899408,1,2,0,1
236500.0,500.6056222591052,"StoneBr","Townhouse",8,5,1995,"Y",150.11666089640266,2,2,1,1
187500.0,890.8532042057559,"Timber","Single-family",7,5,2003,"Y",106.4564934327212,2,3,1,1
222500.0,1059.362871820901,"CollgCr","Single-family",7,5,1998,"Y",188.66765982710015,2,3,1,1
131400.0,928.9397332698185,"Sawyer","Single-family",5,6,1961,"Y",106.27070548606724,1,3,1,1
108000.0,834.002092529643,"Sawyer","Single-family",5,5,1968,"Y",88.06348671397879,1,3,0,1
163000.0,1003.254911931404,"OldTown","Single-family",7,7,1914,"N",164.2365448421039,1,2,2,1
93500.0,793.686108105733,"NAmes","Two-family",3,4,1950,"N",96.60973226006112,2,2,0,1
239900.0,971.9496429202111,"Gilbert","Single-family",8,5,2005,"Y",167.30204596189432,2,3,1,1
179000.0,1003.254911931404,"Edwards","Two-family",5,5,1987,"Y",111.47276799237822,3,3,0,1
190000.0,865.121573594182,"CollgCr","Single-family",7,5,2004,"Y",160.52078590902465,2,3,0,1
132000.0,891.7821439390258,"OldTown","Single-family",5,7,1910,"Y",133.024169804238,2,2,0,1
142000.0,628.7064114770131,"Sawyer","Single-family",6,8,1961,"Y",84.71930367420745,1,3,0,1
179000.0,784.9540746129967,"SawyerW","Single-family",7,5,2000,"Y",125.31397001809852,2,3,0,1
175000.0,1197.0317402914882,"Sawyer","Single-family",5,6,1963,"Y",135.99677695070142,2,3,1,1
180000.0,501.1629860990671,"StoneBr","Townhouse",8,5,1993,"Y",124.19924233817474,2,2,1,1
299800.0,832.6086829297383,"NWAmes","Single-family",8,9,1976,"Y",252.20713758275573,3,4,2,1
236000.0,817.0024954108054,"Gilbert","Single-family",7,5,2000,"Y",209.56880382567107,2,4,1,1
265979.0,1086.8594879256877,"OldTown","Single-family",7,7,1880,"N",245.24008958323208,1,4,1,1
260400.0,984.0258594527188,"NoRidge","Single-family",7,5,1996,"Y",159.77763412240878,2,3,1,1
98000.0,780.7738458132825,"Edwards","Single-family",4,3,1945,"N",142.03488521695525,2,4,0,1
96500.0,817.4669652774403,"OldTown","Single-family",4,7,1910,"Y",105.89912959275931,1,3,0,1
162000.0,719.9282932841094,"Gilbert","Single-family",7,5,2003,"Y",122.62004479161604,2,3,0,1
217000.0,857.9687376480043,"CollgCr","Single-family",6,5,1997,"Y",138.78359615051087,2,3,0,1
275500.0,951.2342868682941,"NridgHt","Single-family",8,5,2005,"Y",194.8915560400079,2,3,1,1
156000.0,736.6492084829661,"NAmes","Single-family",6,8,1969,"Y",95.30921663348337,1,3,0,1
172500.0,300.0475338461514,"Somerst","Townhouse",6,5,1999,"Y",136.6470347639903,2,3,0,1
212000.0,1000.3751987582675,"CollgCr","Single-family",8,5,2007,"Y",164.2365448421039,2,3,0,1
158900.0,1079.0563941662213,"Sawyer","Single-family",6,5,1978,"Y",128.75104703119683,2,3,1,1
179400.0,211.79825918551862,"Somerst","",7,5,1999,"Y",139.43385396379975,2,3,0,1
290000.0,1138.6014310688165,"NoRidge","Single-family",8,5,1995,"Y",235.11464649059107,2,4,1,1
127500.0,845.3351572755348,"NAmes","Single-family",6,6,1959,"Y",80.26039295451233,1,2,0,1
100000.0,641.9902496627716,"BrkSide","Single-family",5,5,1924,"Y",120.85505929840339,1,2,0,1
215200.0,802.6039295451232,"Somerst","Single-family",7,5,2009,"Y",143.70697673684091,2,3,0,1
337000.0,875.9901684734389,"NoRidge","Single-family",8,5,1999,"Y",219.69424691831207,2,3,1,1
270000.0,887.0445512993497,"Veenker","Townhouse",8,5,1995,"Y",138.78359615051087,1,2,1,1
264132.0,1355.0443889206842,"Somerst","Single-family",9,5,2008,"Y",139.89832383043466,2,2,1,1
196500.0,968.0480960404778,"NWAmes","Single-family",7,5,1988,"Y",159.2202702824469,2,3,1,1
160000.0,1161.917818373889,"Mitchel","Single-family",6,7,1940,"Y",162.56445332221824,2,4,0,1
216837.0,845.3351572755348,"CollgCr","Single-family",7,5,2004,"Y",170.55333502833867,2,3,1,1
538000.0,4970.199148886837,"StoneBr","Single-family",8,5,2003,"Y",304.5993385391735,3,4,1,1
134900.0,673.6670945672723,"Sawyer","Single-family",5,5,1982,"Y",79.70302911455043,1,2,0,1
102000.0,824.6198012236179,"Edwards","Single-family",4,5,1951,"Y",113.33064745891785,1,2,0,1
107000.0,726.3379774436711,"Edwards","Single-family",6,5,1976,"Y",103.76256820623873,1,3,1,1
114500.0,942.8738292688657,"NAmes","Single-family",5,5,1958,"Y",84.71930367420745,1,2,0,1
395000.0,1321.5096645496437,"NridgHt","Single-family",8,5,2006,"Y",183.2798093741352,2,3,1,1
162000.0,418.0228799714183,"Mitchel","Townhouse",6,5,1998,"Y",111.84434388568614,2,2,0,1
221500.0,1041.3414409954667,"CollgCr","Single-family",7,5,2005,"Y",149.9308729497487,2,3,0,1
142500.0,1240.1345439152078,"Sawyer","Single-family",5,5,1974,"Y",83.04721215432177,1,3,1,1
144000.0,780.3093759466476,"SawyerW","Two-family",5,5,1977,"Y",187.64582612050333,2,4,2,1
135000.0,978.1735391331189,"Mitchel","Two-family",6,5,1977,"Y",93.26554922028978,1,2,0,1
176000.0,731.5400399499821,"Gilbert","Single-family",7,5,1995,"Y",116.39614857870826,2,3,1,1
175900.0,664.4705912079012,"SawyerW","Single-family",6,5,1992,"Y",148.9090392431519,2,3,0,1
187100.0,1512.7783556298994,"CollgCr","Single-family",7,5,2001,"Y",132.83838185758404,2,3,0,1
165500.0,845.4280512488618,"Mitchel","Single-family",5,6,1978,"Y",103.11231039294985,1,1,1,1
128000.0,585.2320319599856,"OldTown","Single-family",6,6,1914,"Y",137.85465641724107,2,3,1,1
161500.0,909.4319988711524,"NWAmes","Single-family",6,5,1967,"Y",124.66371220480964,2,3,1,1
139000.0,1003.254911931404,"OldTown","Single-family",5,6,1915,"Y",153.46084393617403,2,4,0,1
233000.0,942.1306774822499,"SawyerW","Single-family",7,5,2004,"Y",193.59104041343016,2,4,0,1
107900.0,557.3638399618911,"OldTown","Single-family",4,7,1954,"Y",83.69746996761064,1,2,0,1
187500.0,1133.7709444558136,"ClearCr","Single-family",6,8,1966,"Y",193.86972233341112,2,5,0,1
160200.0,295.58862312645624,"Blmngtn","Townhouse",7,5,2005,"Y",106.36359945939422,2,2,1,1
146800.0,1052.7673997146853,"Mitchel","Single-family",6,5,1976,"Y",98.65339967325473,1,3,2,1
269790.0,921.50821540366,"NoRidge","Single-family",7,5,1996,"Y",186.99556830721446,2,3,1,1
225000.0,850.7230077284997,"Somerst","Single-family",8,5,2007,"Y",138.96938409716486,2,3,0,1
194500.0,1006.2275190778674,"Gilbert","Single-family",7,5,1994,"Y",176.03407945463061,2,3,1,1
171000.0,780.3093759466476,"SawyerW","Single-family",6,6,1980,"Y",145.28617428339962,2,3,1,1
143500.0,761.4518993612702,"Sawyer","Single-family",6,5,1977,"Y",119.36875572517168,1,3,1,1
110000.0,713.1470332312397,"NAmes","Single-family",5,5,1953,"Y",71.80704138175697,1,2,0,1
485000.0,1255.7407314341406,"NridgHt","Single-family",9,5,2008,"Y",291.687076246723,3,4,2,1
175000.0,668.8366079542693,"SWISU","Single-family",5,7,1937,"Y",164.2365448421039,1,3,2,1
200000.0,1188.8570706387138,"ClearCr","Single-family",6,5,1997,"Y",156.80502697594537,2,4,0,1
109900.0,445.8910719695129,"IDOTRR","Single-family",4,7,1916,"Y",111.10119209907029,1,2,0,1
189000.0,761.6376873079242,"CollgCr","Single-family",7,5,2005,"Y",135.25362516408558,2,3,1,1
582933.0,1290.390183485105,"NridgHt","Single-family",9,5,2008,"Y",262.1467927287428,3,4,1,1
118000.0,836.0457599428366,"NAmes","Single-family",5,5,1954,"Y",104.78440191283553,1,2,0,1
227680.0,1140.1806286153753,"Somerst","Single-family",7,5,2008,"Y",132.65259391093008,2,3,0,1
135500.0,905.716239938073,"NAmes","Single-family",5,5,1967,"Y",91.03609386044221,2,3,0,1
